Bathrooms,Bedrooms,Beds,Accommodates,Guests,MinNights,MaxNights,ExtraPeople,HostListings,ResponseRate,Deposit,CleaningFee,FeeMissing,Price
1,1,1,2,1,2,3,0,1,0.972,110,13,1,200
1,1,1,2,2,2.6,1124,0,1,1,0,35,0,126.9369863
1,1,1,2,1,2,14,0,1,1,100,20,0,66.42465753
2,2,2,4,1,1.6,31,0,1,0.9,126,15,0,125.6821918
2,2,3,6,4,2.3,1124,20,1,1,0,65,0,153.9589041
1,1,1,2,1,1,1125,10,1,1,0,0,0,30.35068493
2,2,3,6,1,2,1125,0,3,1,0,30,0,262.3879781
1,2,2,4,1,3,365,0,29,1,0,0,0,167.3013699
1,1,1,2,1,1.4,1125,0,1,1,15.2,0,0,88.56164384
1,1,1,2,1,2,1125,0,1,1,44.4,7,0,26.65205479
1,1,2,2,1,1,1125,0,2,1,40,7.8,1,50
2,2,1,4,1,1,90,15,2,1,0,10,0,76.4109589
1,1,1,2,1,2,1125,0,1,1,50,19.6,1,45.30958904
1,2,2,4,1,2,1125,5,2,1,20,5,0,73.98630137
1,1,2,4,4,1.8,42.3,0,7,1,100,0,0,88.04657534
1,2,3,5,1,2.4,120,0,1,1,100,80,0,149.9534247
1,1,2,4,4,1.6,44.9,0,7,1,100,0,0,89
1,0,1,2,1,2,1125,0,1,1,85,50,0,71.38630137
1,1,1,2,1,4,1125,5,2,1,80,10,0,40
1,2,3,5,4,2,30,35,3,0.97,150,15,0,164.2465753
1,2,2,4,4,2,1125,15,7,0.962,85,58,0,80
1,1,2,4,2,1,1125,10,1,1,100,12,0,63.90136986
1,1,1,2,2,2,90,10,1,1,100,20,0,80.22465753
1,1,1,2,1,1,14,11,1,0.7,80,9,0,24
1,2,2,4,2,5,1125,0,1,1,0,15,0,87.84931507
1.5,2,2,4,1,3,1125,0,1,1,190,31,1,100
1,2,5,5,1,3.1,31,0,1,1,200,30,0,75.9369863
1.5,2,2,4,4,1.7,1124,50,1,1,0,50,0,122.5178082
1,1,1,2,1,1.3,14,0,2,0.92,116,10.4,1,100
1,1,1,2,1,3,1125,0,2,1,76,25,0,79.05479452
1,1,2,2,1,2,14,5,1,1,36,7.2,1,34.9369863
1,2,2,4,1,3,1125,0,1,1,200,60,0,102.7616438
1,1,1,2,1,1,1125,0,1,1,32,18,1,43.49315068
1,1,1,4,2,2.2,1125,10,90,1,200,0,0,131.3671233
1,2,3,6,4,5,8,4,3,1,108,12,0,60
1,2,4,4,2,1,200,0,1,1,80,40,0,58.29863014
1,1,2,2,1,1,1125,10,2,1,40,19,1,41.07671233
1,1,1,2,1,3,10,10,1,1,0,10,0,27.05753425
2,2,2,6,4,2.9,1125,10,1,1,150,30,0,92.16986301
1,0,1,4,2,2,1125,5,1,1,250,20,0,78.72328767
1,1,1,2,1,2,14,0,1,1,0,5,0,65
1,1,1,2,1,2,1125,0,1,0.8,100,10,0,58.18356164
1,1,1,2,1,1,1125,15,1,1,0,5,0,31.5890411
1,2,2,4,1,3.2,1125,0,6,1,140,50,0,95.61643836
1.5,1,1,2,1,2,8,0,1,0.88,118,16,1,33.34794521
2,3,3,7,5,1,7,0,1,0.86,300,20,0,220
2,2,2,4,4,2,31,0,3,1,0,0,0,106.5479452
1,1,1,2,1,3,30,0,2,1,0,0,0,45.12876712
1,1,1,2,1,2.6,28,0,6,0.95,107,35,0,104.6246575
1,1,1,2,1,1,7,50,1,0,100,20.6,1,100
1,1,1,4,2,2,31,15,1,1,120,55,0,104.909589
1,0,1,2,1,3,14,0,2,1,150,25,0,100.4383562
1,1,1,1,1,1,1125,0,1,1,200,10,0,16
1,1,1,2,1,3,30,0,2,1,0,0,0,52.19726027
1,1,1,1,1,1,5,0,1,1,80,10,0,28.01643836
1,1,1,2,1,3,31,0,1,1,0,25,0,67.32328767
1,1,2,4,2,1,1125,8,3,1,100,50,0,52.36986301
1,1,1,2,1,2,1125,0,2,1,20,15,0,79
1,1,2,4,2,1.5,30,10,1,1,100,10,0,58.22739726
1,2,2,4,1,3,7,0,1,0.934,100,25,1,98
1,1,1,2,1,3,1125,0,1,1,100,13,1,116.6575342
1,1,3,4,6,1.3,30,0,2,1,100,20,0,51.18082192
1.5,3,4,6,6,2.6,1124,0,1,1,0,85,0,205.2109589
1,1,4,4,1,1.3,1125,0,8,1,0,30,0,103.8739726
1,2,2,4,1,3,14,0,1,0.834,100,46.6,1,60
1,1,2,4,1,2,1125,0,1,0.978,220,20,0,55
2,2,3,4,4,2.6,1124,0,1,1,0,58,0,150.1780822
3,1,1,2,1,1,1125,0,2,0.88,0,9.6,1,30.42465753
1,2,3,4,1,1,1125,0,1,0.6,160,25,0,133.4520548
1,2,2,4,4,3.9,1125,30,2,1,145.2,35,0,102.909589
1,1,1,4,2,1,30,15,1,1,0,20,0,90.7369863
2,2,2,4,4,2,31,30,1,1,100,54,0,87.97808219
1,1,1,2,1,2,63,0,1,0.67,40,4.8,1,42.13150685
1,1,2,4,2,2,232,15,2,1,200,35,0,78.99726027
1,2,2,4,2,2,7,0,1,1,150,10,0,86.02739726
1,2,3,4,1,1,70,9,2,0.98,16,15,0,40.0109589
2,2,3,6,4,1.9,1125,30,1,1,125.2,45,0,116.9232877
2,1,1,2,1,2,1125,5,1,1,200,10,0,37.23287671
1,1,1,1,1,1,4,0,1,1,80,5,1,14.98630137
2,1,1,1,1,1,30,15,1,1,105.8,12,1,42.96712329
1,1,1,2,1,2,7,0,1,0.88,78,14,1,67.63835616
1,1,1,4,2,2.2,1125,15,5,1,50,40,0,65.14246575
1,1,1,2,1,3,7,0,1,1,66,15,0,69.02191781
2,3,5,6,6,1.9,27.5,0,7,1,200,0,0,176
2,2,3,4,4,2.6,32.4,0,7,1,100,0,0,84
1,1,3,4,1,2,1125,0,3,1,150,20,0,150
1,2,3,5,4,2,1124,10,2,0.92,80,30,0,88.66849315
1,2,4,5,5,1.3,24.7,0,7,1,100,0,0,131
1,2,2,4,1,2,1125,0,1,1,200,30,0,142.7287671
1,2,2,4,1,1.7,14,0,3,0.98,100,20,0,130
1,2,2,3,2,2,1125,15,1,1,200,25,0,78.44383562
1,1,1,2,1,2,90,0,1,0.8,40,14.4,1,40
1,1,1,1,1,5.3,1125,10,4,0.83,0,0,0,29.55342466
1,1,1,2,1,1,500,10,3,1,0,0,0,49.09863014
2,1,1,1,1,4,5,10,2,1,0,0,0,28
1,1,3,4,1,3,30,0,1,1,130,20,0,120
1,1,1,2,1,3,8,0,3,1,30,5,1,35.47945205
1.5,2,3,4,5,1,1124,7,1,1,0,39,0,91.28493151
1.5,1,2,3,1,2,70,0,1,0.762,80,30,0,50
1,1,5,4,6,2,60,15,1,1,0,40,0,85.89041096
1,1,1,2,1,2,25,0,1,1,36,5,1,50.9260274
1,0,1,2,2,3,14,0,1,0.85,100,0,0,49.35616438
1,2,2,4,1,2.1,1125,0,1,1,0,40,0,79.04109589
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,35
2,3,4,6,1,2,30,0,1,1,135,43.8,1,155.4520548
1,2,2,4,1,2,14,10,1,0.5,400,15,0,70.73424658
1,2,3,4,4,2.2,30,40,1,1,100,35,0,252.8986301
1.5,1,2,4,1,2,30,0,7,1,110,25,0,60.7260274
1,2,4,6,4,1,14,25,1,1,0,0,0,200
1,1,3,3,1,3,28,0,1,1,100,30,1,120
1,1,1,2,2,2,1125,30,3,1,100,60,0,114.5835616
1,2,2,4,4,2.6,1125,0,6,0.998,0,53,0,110.4356164
1,2,2,4,1,1,1125,0,1,1,140,20,0,66.73972603
1,3,5,8,1,1,1125,0,6,0.99,80,45,0,167.2054795
2,2,2,4,1,2,30,0,3,1,80,20,0,100
2,1,1,2,1,1.6,7,0,3,1,90,30,0,42.84931507
1,2,2,2,1,5,100,10,9,1,100,0,0,23.88219178
1,1,1,2,1,1,1125,0,1,1,32,18,1,39.19178082
3,3,3,8,6,2,1125,22,2,0.94,300,60,0,227.4109589
1,1,1,2,1,2.3,1125,0,2,1,140,27.4,1,33.42739726
2,1,1,2,1,3,14,0,1,0.822,236,18,1,145
1,1,1,3,2,2.3,32,20,1,1,0,45,0,69.37534247
1,1,1,3,2,2,21,15,1,0.984,100,30,0,146.7945205
1,2,2,6,1,3,1125,0,1,0.94,120,10,0,91.85479452
1,1,1,2,1,1,1125,0,1,1,32,18,1,41.07945205
1,2,1,1,1,1,1125,0,1,0.8,62,3.2,1,28.55068493
1,1,1,2,1,3.1,40,0,7,1,200,20,0,100.3945205
1,1,1,2,2,2,1125,15,1,1,85,50,0,42.97534247
1,1,1,2,4,1,30,15,2,1,0,40,0,76.88767123
1,1,1,3,1,1,1125,0,1,0.94,72,6,0,150
3,3,3,6,1,2,1125,20,1,0.978,75,0,0,52.38082192
1,1,1,2,1,2,1125,0,1,0.84,96.2,19,1,31.17260274
1,1,1,2,1,1,1125,0,2,1,36,14,1,81.39178082
2,2,3,5,4,2.7,1124,15,1,1,0,58,0,115.1808219
1,1,1,4,2,3.2,120,10,2,1,100,25,0,69.52328767
2,2,2,4,2,2,14,20,1,1,200,20,0,50.43013699
1,3,5,7,4,2,21,5,1,1,0,45,0,153.8712329
1,1,1,2,1,2,10,0,1,1,250,20,0,102.0054795
1.5,1,1,3,2,2,7,20,1,0.9,100,20,0,52
1,2,1,2,1,2,14,0,1,1,90,13,1,44.80547945
1,2,2,4,1,2,14,0,1,0.834,200,30,0,200
1,2,2,5,4,2.3,1125,15,4,0.97,250,41.6,1,135.4164384
1,1,1,1,1,2,7,15,1,1,30,5,0,25
1,2,3,4,1,2,60,0,1,1,150,23,0,104.4493151
1,1,1,2,2,2,1125,15,2,0.9,85,50,0,43.42465753
1,2,2,4,2,3,14,10,1,1,200,0,0,105.7178082
1,1,1,2,1,2,1125,0,2,1,0,0,0,85
1,1,1,2,1,1.8,1125,0,3,1,0,0,0,62.40273973
1,1,1,2,1,1,1125,0,2,1,40,13,1,80
1,1,1,2,1,1.8,1124,0,3,1,0,0,0,60.17534247
1,1,1,2,1,2,1125,10,2,1,100,6,0,25.9260274
1,1,2,3,1,1.7,1124,0,3,1,0,0,0,61.55068493
1,2,3,4,4,1.3,60,15,3,1,80,22,0,93.4630137
1,1,1,2,1,2,28,0,1,0.98,67,17,1,170.7479452
1,1,1,2,1,2,30,0,1,1,70,10,0,96.75890411
1,2,2,4,1,2,21,0,2,1,100,30,0,111.5123288
1,1,1,2,1,1,7,0,1,0.8,55,9.4,1,42.1369863
1.5,2,2,4,1,5.2,31,50,2,1,0,30,0,148.0821918
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,18
2,3,3,6,1,2,1124,0,1,1,0,50,0,230.6356164
1,1,1,2,1,3,20,0,2,1,100,0,0,81.71506849
1.5,1,2,3,2,2,25,11,1,1,0,49,0,46.23013699
1,1,1,2,1,2,60,8,1,1,0,10,0,36.97808219
1,1,1,2,2,1,33,100,1,1,220,28,1,93.60273973
2,2,2,4,4,2.4,30,40,4,0.9,200,80,0,267.2876712
1,1,1,2,1,7,1125,0,1,1,199,16,0,51.93150685
3.5,5,6,10,1,2,1125,0,1,1,85,100,0,250
1,1,1,2,2,2,1125,15,1,1,85,50,0,72.32876712
1,1,1,2,1,3,368,0,1,1,0,25,0,64.21369863
1,1,1,2,1,2,1125,0,1,0.84,85,44,0,70
1,1,1,2,1,1,7,0,1,1,90,9,1,110
1,1,1,2,2,2,180,15,1,0.978,90,50,0,46
1,1,2,4,2,2,90,10,2,1,100,29,0,72.75616438
1,2,2,4,2,2,1125,25,1,1,100,58,0,60
1,1,1,2,1,1,20,0,1,1,60,9,1,28.50410959
1,1,1,1,1,6,90,0,1,0.8,0,25,0,33.06027397
2,1,1,2,1,2,1125,10,10,0.97,0,25,0,34.96438356
1,1,2,4,2,4,1125,15,2,1,80,55,0,76.83835616
1,1,1,2,1,2,1125,0,2,1,0,0,0,70.7260274
1,1,1,1,1,3,1125,0,2,1,20,10.6,1,31.13424658
1,2,2,4,1,2.3,28,0,9,1,110,22,0,84.99452055
1,1,1,2,1,1,30,12,1,0.76,53,16.8,1,32
1,3,3,6,4,2.1,1125,15,2,1,100,48,0,118.5479452
1,1,1,1,1,1.2,12,0,2,1,0,0,0,69.32876712
1,1,2,4,2,2,1125,15,2,1,85,55,0,63.6739726
1,2,2,6,4,2,1125,15,1,1,200,63,0,103.8438356
1,2,2,4,1,1,1125,0,2,1,250,32,1,97.72328767
1,1,1,2,1,3,90,0,3,1,0,25,0,51.73972603
2,2,2,4,1,2,1631,0,3,1,110,29.2,1,180.6520548
1,1,1,2,1,1,1125,0,1,1,20,10,0,33.17808219
1,1,1,2,1,2,1125,0,1,1,300,0,0,124.4684932
1,2,3,6,1,1.1,30,10,5,1,0,40,0,59.44931507
1,1,2,4,4,3,1125,0,3,1,0,20,0,120.7863014
2,2,2,4,2,1,1125,0,7,1,250,40,0,101.0739726
1,1,1,1,1,5,7,0,1,0,50,17,1,85
1,1,1,2,1,1,1125,0,3,1,40,13.8,1,38
1,1,1,2,1,2,1125,0,4,0.88,0,30,0,83.59178082
1,2,4,5,1,3,30,0,1,1,200,25,0,118.4410959
1,2,2,4,2,2,1125,15,1,0.71,69,58,1,138.2273973
1,1,1,2,1,1.3,5,20,1,0.884,300,15,0,25
1,1,1,2,2,3,1125,0,1,1,0,0,0,110
1,1,1,2,1,1,1125,30,4,0.6,50,8,0,54.97260274
2,3,3,6,1,2,90,0,2,1,380,40,0,80
2,2,3,4,4,3,1125,50,1,0.844,100,50,0,205.7534247
1,1,2,3,1,1,1125,5,1,1,0,0,0,39
1,2,2,3,2,2,1125,0,1,0.8,125,15,0,101.8415301
1,1,2,2,2,1,6,29,2,1,95.6,19,0,65.24931507
1,1,2,4,1,2,1125,10,2,1,16,10,0,61.20547945
1,1,1,1,1,3,1125,30,4,0.6,40,8,0,45
1,2,3,5,4,2.6,1124,15,1,0.9,0,58,0,95.95342466
1,1,1,2,2,1.1,1125,10,1,1,0,15,1,33.76986301
1,1,1,2,1,2,10,0,1,0.9,86,13.8,1,47.55068493
1,1,1,2,2,2,1125,15,1,1,85,50,0,71.90958904
1,1,1,2,1,1,31,12,1,0.76,53,3,1,20.55342466
1.5,2,3,4,1,3,1125,0,6,0.95,150,35,0,133.8767123
1,1,1,2,1,1,1125,0,1,1,20,10,0,20
1,2,2,4,1,2,1125,0,1,1,150,33,1,95
1,1,1,1,1,2,11,0,1,0.8,50,6.2,1,31.42465753
1,2,3,5,1,2.2,1125,15,2,1,56,37,0,113.6
1,1,2,4,2,2.2,1125,15,2,1,36,35,0,89.79452055
1,1,1,1,1,6,30,0,1,0.7,120,7,0,21.42465753
1,1,1,1,1,2,20,0,1,0.7,16,9,1,35.23287671
1,1,2,4,2,2,1125,25,2,1,0,25,0,86.44657534
1,2,2,4,1,3,120,0,1,0.98,85,44.2,1,80
1,1,1,2,1,2,1125,0,1,1,100,15,1,82.02191781
1,1,1,2,2,2,1124,10,1,1,150,40,0,98.93150685
1,1,2,3,1,1.3,1125,0,3,1,100,19.8,1,100
1,1,2,3,1,2,1125,0,2,1,77,29.4,1,190
2,1,1,1,1,1,10,0,1,1,40,6.8,1,27.07123288
1,2,2,4,1,4,1125,0,1,1,200,0,0,143.2465753
1,4,4,6,5,2.1,1125,0,1,1,400,60,0,179.8849315
1,1,1,2,1,3,14,0,2,1,100,25,0,125
1,1,1,2,1,2,1125,0,2,1,150,25,0,47
1,1,1,2,1,2,1125,0,2,1,150,25,0,58
1,1,1,2,1,5,31,0,1,1,0,0,0,83.61643836
1,1,1,2,2,1.2,1125,10,2,1,56,7,1,49.48493151
1,1,1,1,1,1,14,0,1,1,46,6,1,62.18082192
2,1,2,2,1,1,14,0,2,0.96,52,12.8,1,44.49589041
1,1,1,2,1,4,99,5,9,1,100,0,0,15
1,1,1,2,1,2,1125,0,1,1,100,17,0,53.72054795
1,1,2,3,2,3,1125,20,1,1,150,30,0,72.38356164
1,1,2,3,2,1.1,112,10,1,1,200,20,0,53.94520548
1,2,3,4,4,1.9,1120,0,1,1,0,10,0,114.8273973
1,1,2,3,1,1.3,7,0,1,0.972,109.2,8,0,44.33424658
1,1,2,2,1,2,30,0,1,1,77,13,0,70.2739726
1,1,1,2,1,1,2,0,2,0.9,50,7.8,1,32.43013699
1,1,2,2,1,2,7,0,1,1,20,20,0,50.93972603
1,2,3,6,4,2,150,10,2,1,200,25,0,125.5808219
1,1,1,2,2,2.7,1125,10,4,1,200,35,0,54.93150685
1,2,4,6,4,2,1125,15,1,0.9,85,73,0,89.08493151
0.5,1,2,3,3,2,1125,15,4,1,20,34,1,75.99178082
1,1,1,2,2,2,1125,25,1,1,137.4,20,0,60.49041096
1,2,2,4,1,3,7,0,1,1,0,20,0,139.2657534
2,2,2,4,4,2.6,1124,0,1,1,0,50,0,125.9506849
1,1,1,2,1,1.1,75,0,1,1,160,29.8,1,54.46849315
1,1,1,2,1,1,1125,0,2,1,36,14,1,60
1,1,1,2,1,1.4,10,25,1,1,0,0,0,61.5260274
1,1,1,2,1,2,1125,0,1,1,50,22,0,46.49453552
1,1,1,2,1,2.1,29,0,1,1,97,30,0,80.89041096
1,1,1,2,1,2,30,0,4,1,100,7,0,44.08219178
1,1,1,2,1,2,8,0,1,0.88,75,7.4,1,29
2,2,2,4,1,2,30,0,1,0.766,240,41,1,52.21917808
1,1,1,2,1,3,42,15,3,1,80,29.6,1,50.61643836
1,1,1,2,1,3,42,15,3,1,80,29.6,1,45.1369863
1,1,1,1,1,3,42,0,3,1,150,15,1,36.93424658
1,1,2,2,1,2,7,0,1,1,77,10,0,62.84931507
1,2,3,4,1,2,1125,0,1,0.78,0,0,0,66.49315068
1,2,2,3,3,2.6,1124,0,1,1,0,58,0,116.4849315
1,1,2,2,1,1,5,0,3,1,16,10,0,55.70410959
2,1,1,2,1,2,5,0,1,1,30,10,0,89.39178082
1,3,4,6,1,2,31,0,13,1,150,75,0,164.7342466
1,1,2,2,1,1,30,0,1,1,0,25,1,89
1,1,1,2,1,3,1125,10,1,1,0,0,0,34.50684932
1,1,1,2,1,2,1125,0,7,1,85,50,0,45
1.5,2,3,4,1,1.3,1125,0,1,1,170,25,1,81.86849315
1,3,3,5,1,3,35,0,3,1,150,30,0,200
1,2,2,4,1,3,35,0,1,0.972,250,20,0,125
1,2,2,4,4,2,1125,15,1,0.75,150,52.4,1,119.5342466
1,1,1,2,1,1.1,30,0,1,1,0,0,0,57.71506849
1,1,1,2,1,2,28,0,1,1,76,10,0,31.50410959
1,1,1,2,1,2,1125,0,1,1,0,10,0,35.85205479
1,1,1,2,2,2,1125,20,2,1,200,25,0,36.45479452
1,1,1,2,1,2,1125,0,1,1,0,15,0,35.08767123
1,2,3,6,4,2,1125,15,1,1,85,63,0,71.42465753
2,2,2,4,4,2.7,1124,0,7,1,0,58,0,158.2547945
1,1,1,1,1,1.3,1125,5,1,1,56,5,0,25.23561644
1.5,2,2,4,2,1,30,0,1,1,0,55,0,87.80821918
1,1,1,2,1,2,31,0,1,1,97,10.8,1,49.65846995
2,2,3,6,6,3,1125,0,1,1,150,25,0,102.7068493
1,1,2,4,1,3.7,1124,0,1,1,100,50,0,189.3561644
2,3,4,8,6,3,1124,40,2,1,250,65,0,132.6684932
2,2,2,4,1,2,1125,0,1,0.9,100,45.8,1,138.5753425
1,1,1,2,2,1,30,0,7,0.99,0,10,0,38.61917808
1,1,1,4,2,1,1124,8,3,1,100,45,0,44.33972603
1,2,2,5,4,2,4,15,1,1,61,63,0,122.5726027
1,2,2,4,2,2,1125,15,1,1,85,58,0,70
1,1,1,2,2,1,1125,15,1,1,220,10,0,31.69315068
1,2,3,4,1,2.9,26,0,14,1,150,60,0,143.6767123
1,1,1,2,1,2,30,0,2,1,0,20,0,102.8657534
1,3,3,5,5,2.6,1124,0,1,1,0,73,0,149.0109589
1,2,3,5,1,3,60,0,3,1,0,45,0,259.0246575
1,1,2,2,1,1,1125,0,2,1,40,7.8,1,55
0.5,1,1,1,1,1,1125,0,2,1,40,9,1,32
1,1,1,2,1,1,7,15,1,0.95,81.8,5,1,36.25753425
1,3,0,5,5,2.2,60,0,1,1,250,85,0,159.9534247
1,1,1,2,2,3,1125,15,1,0.876,85,50,0,70
2,2,8,8,6,2,1125,10,4,1,300,60,0,164.109589
2,1,1,2,1,2,14,0,1,1,130,18.6,1,40.42465753
2,2,4,6,4,2,1125,15,2,1,85,67,0,178.7863014
1,2,2,4,2,2,24,0,1,1,0,0,0,106.9726027
1,1,2,3,1,2,31,0,1,1,40,24,1,74.01643836
2,3,4,6,1,2.8,1124,0,1,0.86,250,40,0,195.3013699
1,1,1,2,1,1,1125,8,1,1,60,5,0,27.30958904
1,1,3,6,4,2,1125,12,2,1,100,40,0,110.3643836
1,2,2,4,2,2.2,21,0,1,1,100,40,0,92.45205479
1.5,2,2,4,4,1.6,31,20,1,1,0,20,0,80.54246575
2,3,6,7,4,3,1125,20,1,1,200,25,0,107.3890411
1,1,2,4,1,2,30,0,1,1,200,18,0,80.73972603
1,1,1,4,2,2,1125,15,1,1,150,30,0,67.00547945
1,1,3,4,2,1,4,15,8,1,0,7,0,37.39452055
1,2,3,5,4,2,1125,15,1,1,100,63,0,90.90958904
2,2,2,4,4,2,1125,0,1,1,85,58,0,106.8465753
1,1,1,2,2,2,1125,12,1,1,85,25,0,91
3,4,4,8,4,2,1125,15,1,1,90,90,0,165.0657534
1,1,1,2,1,2,1125,0,1,1,100,25,0,68.60273973
1,1,1,2,1,3,30,0,1,1,100,20,1,97.42465753
1.5,1,2,2,1,3,21,0,1,0.98,0,0,0,32.21643836
2,1,2,4,4,2.1,30,0,6,1,100,65,0,158.3260274
1,2,2,4,1,1,30,0,1,0.92,0,55,0,99.10958904
1,1,1,2,1,3,1125,5,2,1,100,10,0,43.10958904
2,2,2,6,4,2,30,25,1,0.9,250,40,0,97.24657534
1,3,3,8,6,2,30,5,1,0.9,100,30,0,153.7753425
1,1,2,4,2,2,1125,10,1,1,100,25,0,84.24657534
1,2,2,4,2,2,1125,28,1,1,90,4,0,50.24657534
1,2,2,4,2,2,10,10,1,1,80,30,0,70.39726027
1,2,2,3,1,2,1125,0,7,1,60,30,0,133.1506849
1,1,1,1,2,1,1125,0,6,0.888,0,10,0,33.88219178
1,1,1,1,1,1,30,0,2,0.938,0,0,0,22.56986301
1,2,2,3,1,2,30,0,1,1,126,39,1,138.9808219
1,1,2,3,2,2,30,20,2,1,220,25,0,38.12054795
1,1,1,2,1,1.4,7,5,1,1,0,0,0,26.99178082
1.5,1,1,2,2,2,30,10,1,0.8,80,5,0,44.38356164
1,2,2,4,1,1,7,5,2,1,100,15,0,43.35616438
1,1,1,2,1,5,1125,5,5,1,116,9.2,1,30.74246575
3,3,4,6,1,2,1125,0,1,1,256,0,0,188.4191781
1,1,1,2,1,2,1125,0,16,0.98,80,10,0,63.39726027
2,5,5,10,8,2.6,1124,40,4,0.9,0,75,0,275.2191781
2,5,5,10,10,2.6,1124,0,4,0.9,0,75,0,273.169863
2,5,5,10,10,2.6,1124,0,4,0.9,0,75,0,276.4986301
1,1,1,1,1,1,7,0,5,1,28.2,10,0,35
1,2,3,5,1,5,21,0,1,1,100,25,0,181.0931507
1,1,2,3,1,2,1125,0,1,1,0,17,0,80.04931507
1,1,1,3,1,2,28,0,1,0.7,0,0,0,103.8328767
1,1,1,2,1,3,1125,0,4,1,180,20,1,90
1,1,1,2,1,3,14,0,1,0.86,126,17,1,46.02465753
2.5,3,6,8,6,2,1125,15,1,0.9,0,88,0,171.5178082
1,1,2,2,1,1.1,24,10,2,1,250,10,0,58.97808219
2,2,3,4,6,3,7,10,1,0,0,10,0,100.4657534
1,1,1,2,1,7,30,0,1,1,36,7.2,1,69
1,2,2,4,1,2,1125,0,3,1,110,22.6,1,56.9260274
1,1,1,2,1,1,30,6,3,1,0,6,0,54.30874317
1,1,1,2,1,3,1125,0,2,1,0,10,0,150
1,1,1,2,1,1,30,0,2,1,0,37,0,193.4794521
1,1,1,2,1,1.4,7,0,1,1,80,5.6,1,73.04109589
1,3,4,5,4,4,1125,10,1,1,120,20,0,115
1,2,3,6,6,7,27,100,1,1,250,30,0,163.8657534
2,2,2,4,4,2,1125,0,3,1,100,60,0,156.5041096
1,1,1,2,1,2,7,10,2,1,0,5,0,46.76712329
1,1,1,2,1,1.3,30,10,1,0.8,80,6,1,44.97534247
1,1,1,1,1,1,2,40,1,1,45.4,18,1,60
1,2,2,4,2,2,14,10,1,1,80,0,0,140.1178082
1,2,2,4,1,1.1,1125,0,2,1,200,65,0,118.5479452
2,2,4,5,1,1,1125,0,1,1,158,37.6,1,171.6027397
1,1,1,1,1,2.2,4,0,2,0.67,0,0,0,40
1,1,2,4,2,2,90,15,1,1,100,23,0,75
1.5,1,1,2,1,3,7,0,1,1,160,13,1,80
1,0,1,2,1,1,1125,0,1,1,150,15,0,55.71232877
1,1,1,4,2,2.2,1125,10,90,1,200,0,0,131.0383562
2,1,1,4,1,3,1125,20,1,0.936,0,55,0,95
1,2,2,4,1,2,31,0,1,1,80,16.4,1,70
1,1,1,2,1,2,28,10,1,0.8,100,16,1,27.92054795
1,2,5,5,1,2,1125,10,1,1,106,39,1,70
1,1,1,3,2,2,28,20,1,1,100,30,0,71.16438356
1,1,1,2,1,2,14,0,1,1,110,12,1,51.00821918
1,1,1,2,1,5,1125,0,2,0.78,140,22.8,1,100
1,1,2,4,1,3.3,20,0,1,0.5,79,15,0,70.14794521
1,1,1,2,1,1.1,1125,0,1,0.86,52,17.2,1,75.47945205
1,1,2,3,2,1,30,15,1,1,66,30.6,1,35.03835616
2.5,4,5,8,1,2.2,30,0,1,1,300,75,0,266.260274
1,3,3,6,4,3,1124,0,11,1,150,35,0,165.8465753
1,2,2,4,1,3,14,0,1,1,150,41,1,124.909589
1,1,2,4,2,2,1125,10,1,1,250,45,0,64.73150685
1,1,1,2,1,7,31,0,1,0.7,16,7.2,1,120
1,2,2,3,2,1.5,50,25,5,1,0,15,0,59.51780822
1,3,3,6,6,1,1125,0,6,1,0,0,0,134.4931507
1,1,1,2,1,2,1125,0,1,0.84,96.2,19,1,33.5890411
1,1,1,2,1,2.1,90,0,1,1,0,20,0,83.89041096
0,0,1,1,1,1,31,10,2,1,150,5,0,30.47671233
1,2,5,10,1,2,1125,0,3,1,200,25,0,175
2,6,6,10,1,4,45,0,2,1,180,65.2,1,181.3835616
1,2,3,4,1,2,21,0,2,1,0,36,0,118.830137
1.5,1,1,2,2,2,1125,15,1,0.9,100,50,0,74.29041096
1,1,1,2,1,2,1125,0,1,0.84,96.2,19,1,49
1,1,1,2,1,1,3,0,1,1,100,16,1,70
2,2,3,6,6,2,1125,35,3,1,100,35,0,143.6986301
1,1,1,2,1,1,1125,0,1,1,32,18,1,42.53424658
1,2,2,4,4,3,1124,10,2,1,100,30,0,195.0931507
1,2,3,6,4,3.9,1125,15,1,1,200,75,0,95.14246575
1,1,1,1,1,2.7,1125,0,1,0.98,0,10,0,35
1,1,1,2,2,1,3,0,1,1,0,0,0,58.93150685
1,1,1,3,2,1,90,20,2,1,0,35,0,103.6356164
1,1,1,2,1,2,3,0,1,0.972,110,13,1,60.34246575
1,2,2,4,1,3,1125,0,2,1,200,20,0,125.7753425
1,1,2,3,2,1,4,15,8,1,0,6,0,33.72054795
1,1,1,1,1,2,30,0,1,1,0,10,0,41.80821918
1,2,4,6,5,2.3,14,12,3,1,250,35,0,88.53150685
1,1,1,2,1,1,1125,0,1,0.872,46,14,1,82.73972603
2,1,1,2,1,2,1125,0,5,1,60,10,0,40
1,1,1,2,1,2,5,0,2,1,0,10,0,60.23561644
1,2,4,8,2,2.6,178,15,4,1,200,40,0,144.0465753
1,1,2,3,2,3,1125,10,1,1,150,15.8,1,39.1260274
